seat_name,state_name,url_for_checking,cand_name,cand_party,cand_party_short,cand_votes,total_votes,cand_vote_share_percent,alliance,cand_position
Kalka,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S071.htm,Gopal Sukhomajri,Independent,Ind.,12328,29838,41.3,OTHERS,1
Kalka,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S071.htm,Shakti Rani Sharma,Bharatiya Janata Party,BJP,8403,29838,28.2,NDA,2
Kalka,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S071.htm,Pardeep Chaudhary,Indian National Congress,INC,8374,29838,28.1,INDIA,3
Kalka,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S071.htm,Charan Singh,Bahujan Samaj Party,BSP,224,29838,0.8,OTHERS,4
Kalka,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S071.htm,Om Parkash Gujjar,Aam Aadmi Party,AAP,148,29838,0.5,INDIA,5
Kalka,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S071.htm,Amit Sharma,Independent,Ind.,140,29838,0.5,OTHERS,6
Kalka,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S071.htm,Nota,None of the Above,NA,137,29838,0.5,OTHERS,7
Kalka,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S071.htm,Vishal,Independent,Ind.,84,29838,0.3,OTHERS,8
Panchkula,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S072.htm,Chander Mohan,Indian National Congress,INC,12292,25279,48.6,INDIA,1
Panchkula,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S072.htm,Gian Chand Gupta,Bharatiya Janata Party,BJP,11679,25279,46.2,NDA,2
Panchkula,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S072.htm,Prem Garg,Aam Aadmi Party,AAP,770,25279,3.0,INDIA,3
Panchkula,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S072.htm,Nota,None of the Above,NA,219,25279,0.9,OTHERS,4
Panchkula,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S072.htm,Dr Kshitij Choudhary,Indian National Lok Dal,INLD,126,25279,0.5,OTHERS,5
Panchkula,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S072.htm,Natasha Sood,Independent,Ind.,55,25279,0.2,OTHERS,6
Panchkula,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S072.htm,M P Sharma,Independent,Ind.,46,25279,0.2,OTHERS,7
Panchkula,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S072.htm,Sushil Garg,Jannayak Janta Party,JJP,39,25279,0.2,OTHERS,8
Panchkula,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S072.htm,Saroj Bala,Independent,Ind.,29,25279,0.1,OTHERS,9
Panchkula,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S072.htm,Kishan Singh Negi,Right to Recall Party,RRP,17,25279,0.1,OTHERS,10
Panchkula,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S072.htm,Bharat Bhushan Gurjar,Bhartiya Veer Dal,BVD,7,25279,0.0,OTHERS,11
Naraingarh,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S073.htm,Shalley Chaudhary,Indian National Congress,INC,14928,33878,44.1,INDIA,1
Naraingarh,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S073.htm,Dr. Pawan Saini,Bharatiya Janata Party,BJP,11327,33878,33.4,NDA,2
Naraingarh,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S073.htm,Harbilas Singh,Bahujan Samaj Party,BSP,6055,33878,17.9,OTHERS,3
Naraingarh,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S073.htm,Gurpal Singh,Aam Aadmi Party,AAP,1261,33878,3.7,INDIA,4
Naraingarh,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S073.htm,Nota,None of the Above,NA,116,33878,0.3,OTHERS,5
Naraingarh,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S073.htm,Seema Devi,Bhartiya Shakti Chetna Party,BSCP,72,33878,0.2,OTHERS,6
Naraingarh,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S073.htm,Neetu,Independent,Ind.,64,33878,0.2,OTHERS,7
Naraingarh,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S073.htm,Dharampal,Independent,Ind.,55,33878,0.2,OTHERS,8
Ambala Cantt.,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S074.htm,Chitra Sarwara,Independent,Ind.,7552,18918,39.9,OTHERS,1
Ambala Cantt.,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S074.htm,Anil Vij,Bharatiya Janata Party,BJP,6353,18918,33.6,NDA,2
Ambala Cantt.,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S074.htm,Parvinder Pal Pari,Indian National Congress,INC,4019,18918,21.2,INDIA,3
Ambala Cantt.,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S074.htm,Onkar Singh,Indian National Lok Dal,INLD,482,18918,2.5,OTHERS,4
Ambala Cantt.,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S074.htm,Dharmesh Sood Rinku,Independent,Ind.,199,18918,1.1,OTHERS,5
Ambala Cantt.,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S074.htm,Nota,None of the Above,NA,82,18918,0.4,OTHERS,6
Ambala Cantt.,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S074.htm,Raj Kaur Gill,Aam Aadmi Party,AAP,73,18918,0.4,INDIA,7
Ambala Cantt.,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S074.htm,Naveen Kumar,Yuga Thulasi Party,YTP,48,18918,0.3,OTHERS,8
Ambala Cantt.,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S074.htm,Naveen Bidla,Independent,Ind.,38,18918,0.2,OTHERS,9
Ambala Cantt.,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S074.htm,Avtar Singh,Jannayak Janta Party,JJP,32,18918,0.2,OTHERS,10
Ambala Cantt.,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S074.htm,Jaswinder Golu,Independent,Ind.,24,18918,0.1,OTHERS,11
Ambala Cantt.,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S074.htm,Sunil Verma,Independent,Ind.,16,18918,0.1,OTHERS,12
Ambala City,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S075.htm,Nirmal Singh Mohra,Indian National Congress,INC,25629,50695,50.6,INDIA,1
Ambala City,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S075.htm,Aseem Goel Naneola,Bharatiya Janata Party,BJP,22704,50695,44.8,NDA,2
Ambala City,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S075.htm,Nota,None of the Above,NA,527,50695,1.0,OTHERS,3
Ambala City,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S075.htm,Ketan Sharma,Aam Aadmi Party,AAP,491,50695,1.0,INDIA,4
Ambala City,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S075.htm,Parul Nagpal Udaipuria,Aazad Samaj Party (Kanshi Ram),ASP(KR),474,50695,0.9,OTHERS,5
Ambala City,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S075.htm,Malkit Singh Bhanokheri,Bahujan Samaj Party,BSP,328,50695,0.6,OTHERS,6
Ambala City,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S075.htm,Satnam Singh,Independent,Ind.,235,50695,0.5,OTHERS,7
Ambala City,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S075.htm,Bhupinder,Independent,Ind.,125,50695,0.2,OTHERS,8
Ambala City,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S075.htm,Sunil Dutt,Independent,Ind.,65,50695,0.1,OTHERS,9
Ambala City,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S075.htm,Lalit Walia,Independent,Ind.,45,50695,0.1,OTHERS,10
Ambala City,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S075.htm,Mayur Nanda,Independent,Ind.,38,50695,0.1,OTHERS,11
Ambala City,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S075.htm,Sachin Kumar,Independent,Ind.,34,50695,0.1,OTHERS,12
Mulana,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S076.htm,Pooja,Indian National Congress,INC,29749,60064,49.5,INDIA,1
Mulana,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S076.htm,Santosh Chauhan Sarwan,Bharatiya Janata Party,BJP,24760,60064,41.2,NDA,2
Mulana,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S076.htm,Prakash Bharti,Indian National Lok Dal,INLD,3589,60064,6.0,OTHERS,3
Mulana,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S076.htm,Dr Ravinder Dheen,Jannayak Janta Party,JJP,573,60064,1.0,OTHERS,4
Mulana,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S076.htm,Pritam Singh,Rashtrawadi Janlok Party (Satya),RJP(S),343,60064,0.6,OTHERS,5
Mulana,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S076.htm,Gurtej Singh,Aam Aadmi Party,AAP,340,60064,0.6,INDIA,6
Mulana,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S076.htm,Haveli Ram,Independent,Ind.,195,60064,0.3,OTHERS,7
Mulana,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S076.htm,Nota,None of the Above,NA,168,60064,0.3,OTHERS,8
Mulana,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S076.htm,Ajaib Singh Sodhi,Independent,Ind.,131,60064,0.2,OTHERS,9
Mulana,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S076.htm,Dalip Singh,Independent,Ind.,115,60064,0.2,OTHERS,10
Mulana,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S076.htm,Harkesh Kumar,Independent,Ind.,101,60064,0.2,OTHERS,11
Sadhaura,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S077.htm,Renu Bala,Indian National Congress,INC,15152,40982,37.0,INDIA,1
Sadhaura,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S077.htm,Balwant Singh,Bharatiya Janata Party,BJP,12830,40982,31.3,NDA,2
Sadhaura,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S077.htm,Brij Pal,Bahujan Samaj Party,BSP,11003,40982,26.8,OTHERS,3
Sadhaura,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S077.htm,Sohil,Aazad Samaj Party (Kanshi Ram),ASP(KR),1380,40982,3.4,OTHERS,4
Sadhaura,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S077.htm,Nota,None of the Above,NA,154,40982,0.4,OTHERS,5
Sadhaura,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S077.htm,Rita Rani,Aam Aadmi Party,AAP,140,40982,0.3,INDIA,6
Sadhaura,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S077.htm,Beta Mamchand Rattu,Independent,Ind.,113,40982,0.3,OTHERS,7
Sadhaura,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S077.htm,Jai Pal,Bhartiya Panchyat Party,BPP,96,40982,0.2,OTHERS,8
Sadhaura,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S077.htm,Pooja Nagra,Independent,Ind.,64,40982,0.2,OTHERS,9
Sadhaura,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S077.htm,Jasbir Singh,Bhartiya Shakti Chetna Party,BSCP,50,40982,0.1,OTHERS,10
Jagadhri,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S078.htm,Akram Khan,Indian National Congress,INC,14915,21993,67.8,INDIA,1
Jagadhri,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S078.htm,Kanwar Pal,Bharatiya Janata Party,BJP,3839,21993,17.5,NDA,2
Jagadhri,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S078.htm,Adarsh Pal Singh,Aam Aadmi Party,AAP,2511,21993,11.4,INDIA,3
Jagadhri,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S078.htm,Ashok Kumar,Aazad Samaj Party (Kanshi Ram),ASP(KR),270,21993,1.2,OTHERS,4
Jagadhri,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S078.htm,Darshan Lal,Bahujan Samaj Party,BSP,224,21993,1.0,OTHERS,5
Jagadhri,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S078.htm,Nota,None of the Above,NA,102,21993,0.5,OTHERS,6
Jagadhri,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S078.htm,Yogesh Sethi (Yogi),Independent,Ind.,40,21993,0.2,OTHERS,7
Jagadhri,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S078.htm,Dr. Nitesh Chopra (Honey),Bhartiya Shakti Chetna Party,BSCP,29,21993,0.1,OTHERS,8
Jagadhri,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S078.htm,Yajuvinder Singh,Independent,Ind.,26,21993,0.1,OTHERS,9
Jagadhri,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S078.htm,Aditya Kumar Shastri,Independent,Ind.,15,21993,0.1,OTHERS,10
Jagadhri,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S078.htm,Gurdev Singh,Independent,Ind.,13,21993,0.1,OTHERS,11
Jagadhri,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S078.htm,Soni,Indian Praja Congress,IPC,9,21993,0.0,OTHERS,12
Yamunanagar,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S079.htm,Raman Tyagi,Indian National Congress,INC,12079,30759,39.3,INDIA,1
Yamunanagar,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S079.htm,Ghanshyam Dass,Bharatiya Janata Party,BJP,10003,30759,32.5,NDA,2
Yamunanagar,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S079.htm,Dilbag Singh,Indian National Lok Dal,INLD,7964,30759,25.9,OTHERS,3
Yamunanagar,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S079.htm,Lalit Kumar Tyagi,Aam Aadmi Party,AAP,269,30759,0.9,INDIA,4
Yamunanagar,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S079.htm,Intzar Ali,Jannayak Janta Party,JJP,119,30759,0.4,OTHERS,5
Yamunanagar,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S079.htm,Nota,None of the Above,NA,86,30759,0.3,OTHERS,6
Yamunanagar,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S079.htm,Manga Ram,Peoples Party of India (Democratic),PPI(D),76,30759,0.2,OTHERS,7
Yamunanagar,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S079.htm,Kapil,Independent,Ind.,68,30759,0.2,OTHERS,8
Yamunanagar,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S079.htm,Nirmaljeet Kaur,Indian Praja Congress,IPC,43,30759,0.1,OTHERS,9
Yamunanagar,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S079.htm,Sukhwinder,Independent,Ind.,40,30759,0.1,OTHERS,10
Yamunanagar,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S079.htm,Kanchan Sharma,Bhartiya Shakti Chetna Party,BSCP,12,30759,0.0,OTHERS,11
Radaur,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0710.htm,Shyam Singh Rana,Bharatiya Janata Party,BJP,16321,32843,49.7,NDA,1
Radaur,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0710.htm,Dr. Bishan Lal Saini,Indian National Congress,INC,12775,32843,38.9,INDIA,2
Radaur,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0710.htm,Dharampal Tigra,Bahujan Samaj Party,BSP,2190,32843,6.7,OTHERS,3
Radaur,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0710.htm,Bhim Singh Rathi,Aam Aadmi Party,AAP,658,32843,2.0,INDIA,4
Radaur,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0710.htm,Mandeep Topra,Aazad Samaj Party (Kanshi Ram),ASP(KR),452,32843,1.4,OTHERS,5
Radaur,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0710.htm,Nota,None of the Above,NA,166,32843,0.5,OTHERS,6
Radaur,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0710.htm,Jai Parkash Sharma,Independent,Ind.,77,32843,0.2,OTHERS,7
Radaur,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0710.htm,Dayanand,Ambedkar Samaj Vikas Party,ASVP,62,32843,0.2,OTHERS,8
Radaur,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0710.htm,Diwan Chand Kamboj,Bhartiya Shakti Chetna Party,BSCP,60,32843,0.2,OTHERS,9
Radaur,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0710.htm,Anil Kumar Batta,Independent,Ind.,49,32843,0.1,OTHERS,10
Radaur,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0710.htm,Ashok Kumar,Independent,Ind.,33,32843,0.1,OTHERS,11
Ladwa,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0711.htm,Nayab Singh,Bharatiya Janata Party,BJP,13354,28101,47.5,NDA,1
Ladwa,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0711.htm,Mewa Singh,Indian National Congress,INC,10284,28101,36.6,INDIA,2
Ladwa,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0711.htm,Vikramjeet Singh Cheema,Independent,Ind.,2116,28101,7.5,OTHERS,3
Ladwa,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0711.htm,Sapna Barshami,Indian National Lok Dal,INLD,1492,28101,5.3,OTHERS,4
Ladwa,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0711.htm,Sandeep Garg Ladwa,Independent,Ind.,368,28101,1.3,OTHERS,5
Ladwa,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0711.htm,Joga Singh Umri,Aam Aadmi Party,AAP,92,28101,0.3,INDIA,6
Ladwa,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0711.htm,Kashyap Ram Chander,Independent,Ind.,88,28101,0.3,OTHERS,7
Ladwa,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0711.htm,Ashok Saini Hamid Pur,Independent,Ind.,76,28101,0.3,OTHERS,8
Ladwa,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0711.htm,Vikram Singh Saini,Bhartiya Shakti Chetna Party,BSCP,59,28101,0.2,OTHERS,9
Ladwa,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0711.htm,Bhajan Singh,Independent,Ind.,46,28101,0.2,OTHERS,10
Ladwa,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0711.htm,Nota,None of the Above,NA,34,28101,0.1,OTHERS,11
Ladwa,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0711.htm,Vinod Kumar Sharma,Jannayak Janta Party,JJP,33,28101,0.1,OTHERS,12
Ladwa,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0711.htm,Satish Kumar,Rashtriya Garib Dal,RGD,18,28101,0.1,OTHERS,13
Ladwa,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0711.htm,Rajkumar,Independent,Ind.,16,28101,0.1,OTHERS,14
Ladwa,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0711.htm,Man Singh Bapda,Peoples Party of India (Democratic),PPI(D),11,28101,0.0,OTHERS,15
Ladwa,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0711.htm,Subhash Saini,Bhartiya Sarvodaya Party,BSP,8,28101,0.0,OTHERS,16
Ladwa,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0711.htm,Parveen Kumar,Independent,Ind.,6,28101,0.0,OTHERS,17
Shahbad,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0712.htm,Ram Karan,Indian National Congress,INC,19136,35729,53.6,INDIA,1
Shahbad,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0712.htm,Subhash Chand,Bharatiya Janata Party,BJP,14619,35729,40.9,NDA,2
Shahbad,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0712.htm,Chander Bhan Chauhan,Bahujan Samaj Party,BSP,613,35729,1.7,OTHERS,3
Shahbad,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0712.htm,Kanta Aalldia,Mission Ekta Party,MEP,529,35729,1.5,OTHERS,4
Shahbad,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0712.htm,Asha Rani,Aam Aadmi Party,AAP,276,35729,0.8,INDIA,5
Shahbad,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0712.htm,Pawan Kumar,Independent,Ind.,168,35729,0.5,OTHERS,6
Shahbad,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0712.htm,Rajeeta Singh,Jannayak Janta Party,JJP,147,35729,0.4,OTHERS,7
Shahbad,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0712.htm,Nota,None of the Above,NA,109,35729,0.3,OTHERS,8
Shahbad,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0712.htm,Rajesh Kanipla,Independent,Ind.,74,35729,0.2,OTHERS,9
Shahbad,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0712.htm,Shiv Nath,Independent,Ind.,58,35729,0.2,OTHERS,10
Thanesar,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0713.htm,Ashok Kumar Arora,Indian National Congress,INC,27712,58174,47.6,INDIA,1
Thanesar,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0713.htm,Subhash Sudha,Bharatiya Janata Party,BJP,27213,58174,46.8,NDA,2
Thanesar,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0713.htm,Krishan Bajaj,Aam Aadmi Party,AAP,1685,58174,2.9,INDIA,3
Thanesar,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0713.htm,Tanuja,Bahujan Samaj Party,BSP,861,58174,1.5,OTHERS,4
Thanesar,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0713.htm,Nota,None of the Above,NA,331,58174,0.6,OTHERS,5
Thanesar,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0713.htm,Surya Partap Singh Rathore,Jannayak Janta Party,JJP,166,58174,0.3,OTHERS,6
Thanesar,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0713.htm,Abhishek Punia,Independent,Ind.,73,58174,0.1,OTHERS,7
Thanesar,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0713.htm,Jaiveer Singh Ranga,Republican Party of India (A),RPI(A),61,58174,0.1,OTHERS,8
Thanesar,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0713.htm,Ashok Kumar,Independent,Ind.,37,58174,0.1,OTHERS,9
Thanesar,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0713.htm,Mehar,Independent,Ind.,35,58174,0.1,OTHERS,10
Pehowa,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0714.htm,Mandeep Chatha,Indian National Congress,INC,23431,44808,52.3,INDIA,1
Pehowa,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0714.htm,Jai Bhagwan Sharma (Dd),Bharatiya Janata Party,BJP,19195,44808,42.8,NDA,2
Pehowa,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0714.htm,Baldev Singh Waraich,Indian National Lok Dal,INLD,551,44808,1.2,OTHERS,3
Pehowa,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0714.htm,Gurnam Singh,Sanyukt Sangharsh Party,SSP,464,44808,1.0,OTHERS,4
Pehowa,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0714.htm,Dr. Sukhwinder Kaur,Jannayak Janta Party,JJP,435,44808,1.0,OTHERS,5
Pehowa,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0714.htm,Rajat Sharma Ismailabad,Independent,Ind.,277,44808,0.6,OTHERS,6
Pehowa,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0714.htm,Gehal Singh Sandhu,Aam Aadmi Party,AAP,261,44808,0.6,INDIA,7
Pehowa,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0714.htm,Nota,None of the Above,NA,100,44808,0.2,OTHERS,8
Pehowa,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0714.htm,Shyam Lal Gumthala Garhu,Independent,Ind.,61,44808,0.1,OTHERS,9
Pehowa,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0714.htm,Kuldeep Singh,Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),SAD(A)(SSM),33,44808,0.1,OTHERS,10
Guhla,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0715.htm,Devender Hans,Indian National Congress,INC,17157,32962,52.1,INDIA,1
Guhla,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0715.htm,Kulwant Ram Bazigar,Bharatiya Janata Party,BJP,9795,32962,29.7,NDA,2
Guhla,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0715.htm,Naresh Kumar,Independent,Ind.,3129,32962,9.5,OTHERS,3
Guhla,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0715.htm,Rakesh Kumar,Aam Aadmi Party,AAP,883,32962,2.7,INDIA,4
Guhla,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0715.htm,Krishan Kumar,Jannayak Janta Party,JJP,628,32962,1.9,OTHERS,5
Guhla,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0715.htm,Poonam Rani,Indian National Lok Dal,INLD,527,32962,1.6,OTHERS,6
Guhla,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0715.htm,Amarjeet Singh,Independent,Ind.,414,32962,1.3,OTHERS,7
Guhla,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0715.htm,Bhupinder Singh,Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),SAD(A)(SSM),195,32962,0.6,OTHERS,8
Guhla,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0715.htm,Nota,None of the Above,NA,181,32962,0.5,OTHERS,9
Guhla,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0715.htm,Manoj Kumar,Mission Ekta Party,MEP,53,32962,0.2,OTHERS,10
Kalayat,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0716.htm,Vikas Saharan,Indian National Congress,INC,6376,21555,29.6,INDIA,1
