seat_name,state_name,url_for_checking,cand_name,cand_party,cand_party_short,cand_votes,total_votes,cand_vote_share_percent,alliance,cand_position
Borio,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S272.htm,Lobin Hembram,Bharatiya Janata Party,BJP,27371,56041,48.8,NDA,1
Borio,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S272.htm,Dhananjay Soren,Jharkhand Mukti Morcha,JMM,24198,56041,43.2,Mahagathbandhan (JMM+),2
Borio,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S272.htm,Nota,None of the Above,NA,1030,56041,1.8,OTHERS,3
Borio,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S272.htm,Rama Paharia,Independent,Ind.,680,56041,1.2,OTHERS,4
Borio,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S272.htm,Suryanarayan Hansda,Jharkhand Loktantrik Krantikari Morcha,JLKM,601,56041,1.1,OTHERS,5
Borio,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S272.htm,Amit Kumar Malto,Lokhit Adhikar Party,LAP,575,56041,1.0,OTHERS,6
Borio,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S272.htm,Ranjo Kumari,Independent,Ind.,319,56041,0.6,OTHERS,7
Borio,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S272.htm,Marang Marandi,Independent,Ind.,287,56041,0.5,OTHERS,8
Borio,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S272.htm,Manoj Soren,Independent,Ind.,279,56041,0.5,OTHERS,9
Borio,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S272.htm,Arun Kumar Besra,Rashtriya Deshaj Party,RDP,154,56041,0.3,OTHERS,10
Borio,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S272.htm,Mandal Hansda,Independent,Ind.,135,56041,0.2,OTHERS,11
Borio,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S272.htm,Paulus Murmu,Independent,Ind.,108,56041,0.2,OTHERS,12
Borio,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S272.htm,Innocent Soren,Independent,Ind.,103,56041,0.2,OTHERS,13
Borio,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S272.htm,Chandar Murmu,Independent,Ind.,83,56041,0.1,OTHERS,14
Borio,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S272.htm,Mukesh Soren,Nationalist Congress Party,NCP,61,56041,0.1,OTHERS,15
Borio,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S272.htm,Mahesh Kumar Malto,Samajwadi Party,SP,57,56041,0.1,OTHERS,16
Barhait,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S273.htm,Hemant Soren,Jharkhand Mukti Morcha,JMM,27956,44627,62.6,Mahagathbandhan (JMM+),1
Barhait,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S273.htm,Gamliyel Hembrom,Bharatiya Janata Party,BJP,13184,44627,29.5,NDA,2
Barhait,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S273.htm,Nota,None of the Above,NA,1224,44627,2.7,OTHERS,3
Barhait,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S273.htm,Thomas Soren,Jharkhand Loktantrik Krantikari Morcha,JLKM,696,44627,1.6,OTHERS,4
Barhait,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S273.htm,Sebastion Hembrom,Independent,Ind.,586,44627,1.3,OTHERS,5
Barhait,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S273.htm,Roshani Murmu,Independent,Ind.,308,44627,0.7,OTHERS,6
Barhait,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S273.htm,Rani Hansda,Independent,Ind.,241,44627,0.5,OTHERS,7
Barhait,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S273.htm,Nathaniel Malto,Independent,Ind.,163,44627,0.4,OTHERS,8
Barhait,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S273.htm,Joseph Soren,Independent,Ind.,136,44627,0.3,OTHERS,9
Barhait,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S273.htm,Dinesh Soren,Nationalist Congress Party,NCP,133,44627,0.3,OTHERS,10
Littipara,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S274.htm,Hemlal Murmu,Jharkhand Mukti Morcha,JMM,50742,95948,52.9,Mahagathbandhan (JMM+),1
Littipara,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S274.htm,Babudhan Murmu,Bharatiya Janata Party,BJP,37216,95948,38.8,NDA,2
Littipara,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S274.htm,Nota,None of the Above,NA,1919,95948,2.0,OTHERS,3
Littipara,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S274.htm,Nirmal Murmu,Independent,Ind.,1405,95948,1.5,OTHERS,4
Littipara,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S274.htm,Shivcharan Malto,Nationalist Congress Party,NCP,1159,95948,1.2,OTHERS,5
Littipara,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S274.htm,Raska Hembram,Independent,Ind.,982,95948,1.0,OTHERS,6
Littipara,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S274.htm,Mark Baskey,Jharkhand Loktantrik Krantikari Morcha,JLKM,910,95948,0.9,OTHERS,7
Littipara,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S274.htm,Johan Kisku,Navyug Pragatisheel Morcha,NPM,836,95948,0.9,OTHERS,8
Littipara,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S274.htm,Munni Hansda,Independent,Ind.,487,95948,0.5,OTHERS,9
Littipara,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S274.htm,Promila Marandi,Independent,Ind.,292,95948,0.3,OTHERS,10
Pakur,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S275.htm,Nisat Alam,Indian National Congress,INC,48317,103596,46.6,Mahagathbandhan (JMM+),1
Pakur,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S275.htm,Azhar Islam,AJSU Party,AJSUP,28597,103596,27.6,NDA,2
Pakur,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S275.htm,Aquil Akhtar,Samajwadi Party,SP,19532,103596,18.9,OTHERS,3
Pakur,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S275.htm,Mukesh Kumar Shukla,Independent,Ind.,1526,103596,1.5,OTHERS,4
Pakur,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S275.htm,Sk Saifuddin,Communist Party of India  (Marxist),CPI(M),1246,103596,1.2,OTHERS,5
Pakur,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S275.htm,Md Hanif,Independent,Ind.,1115,103596,1.1,OTHERS,6
Pakur,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S275.htm,Asraful Shekh,Independent,Ind.,754,103596,0.7,OTHERS,7
Pakur,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S275.htm,Nota,None of the Above,NA,721,103596,0.7,OTHERS,8
Pakur,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S275.htm,Pradip Kumar Rajak,Independent,Ind.,445,103596,0.4,OTHERS,9
Pakur,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S275.htm,Shambhu Nandan Kumar,Shiv Sena,SS,268,103596,0.3,OTHERS,10
Pakur,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S275.htm,Md Hanjela Shaikh,Social Democratic Party Of India,SDPOI,200,103596,0.2,OTHERS,11
Pakur,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S275.htm,Aanand Turi,Independent,Ind.,181,103596,0.2,OTHERS,12
Pakur,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S275.htm,Umar Ansari,Navyug Pragatisheel Morcha,NPM,176,103596,0.2,OTHERS,13
Pakur,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S275.htm,Haji Muhammed Tanweer Alam Ansari,All India Majlis-E-Ittehadul Muslimeen,AIMIM,174,103596,0.2,OTHERS,14
Pakur,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S275.htm,Md Asraf Ali,Aapki Vikas Party,AVP,160,103596,0.2,OTHERS,15
Pakur,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S275.htm,Dibendu Kumar Mandal,Lokhit Adhikar Party,LAP,96,103596,0.1,OTHERS,16
Pakur,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S275.htm,Sanjay Kalindi,Socialist Unity Centre Of India (COMMUNIST),SUCOI(COMMUNIST),88,103596,0.1,OTHERS,17
Maheshpur,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S276.htm,Stephen Marandi,Jharkhand Mukti Morcha,JMM,61026,103308,59.1,Mahagathbandhan (JMM+),1
Maheshpur,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S276.htm,Navneet Anthony Hembrom,Bharatiya Janata Party,BJP,31092,103308,30.1,NDA,2
Maheshpur,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S276.htm,Gopin Soren,Communist Party of India  (Marxist),CPI(M),3122,103308,3.0,OTHERS,3
Maheshpur,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S276.htm,Mistry Soren,Bhartiya Azad Sena,BAS,1611,103308,1.6,OTHERS,4
Maheshpur,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S276.htm,Rephaeel Murmu,Independent,Ind.,1286,103308,1.2,OTHERS,5
Maheshpur,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S276.htm,Stefan Marandi,Independent,Ind.,863,103308,0.8,OTHERS,6
Maheshpur,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S276.htm,Nota,None of the Above,NA,733,103308,0.7,OTHERS,7
Maheshpur,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S276.htm,Daud Marandi,Samajwadi Party,SP,668,103308,0.6,OTHERS,8
Maheshpur,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S276.htm,Elian Hansdak,Jharkhand People's Party,JPP,609,103308,0.6,OTHERS,9
Maheshpur,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S276.htm,Madan Murmu,Independent,Ind.,542,103308,0.5,OTHERS,10
Maheshpur,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S276.htm,Kameshwar Hansda,Ambedkarite Party of India,API,392,103308,0.4,OTHERS,11
Maheshpur,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S276.htm,Elias Kisku,Independent,Ind.,305,103308,0.3,OTHERS,12
Maheshpur,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S276.htm,Budhan Marandi,Independent,Ind.,286,103308,0.3,OTHERS,13
Maheshpur,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S276.htm,Gabriel Hembrom,Independent,Ind.,279,103308,0.3,OTHERS,14
Maheshpur,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S276.htm,Elias Hembrom,Independent,Ind.,274,103308,0.3,OTHERS,15
Maheshpur,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S276.htm,Gangaram Kisku,Independent,Ind.,220,103308,0.2,OTHERS,16
Shikaripara,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S277.htm,Alok Kumar Soren,Jharkhand Mukti Morcha,JMM,40809,63871,63.9,Mahagathbandhan (JMM+),1
Shikaripara,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S277.htm,Paritosh Soren,Bharatiya Janata Party,BJP,19070,63871,29.9,NDA,2
Shikaripara,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S277.htm,Nota,None of the Above,NA,1401,63871,2.2,OTHERS,3
Shikaripara,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S277.htm,Habil Murmu,Independent,Ind.,690,63871,1.1,OTHERS,4
Shikaripara,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S277.htm,Joseph Baskey,Independent,Ind.,409,63871,0.6,OTHERS,5
Shikaripara,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S277.htm,Promila Marandi,Independent,Ind.,386,63871,0.6,OTHERS,6
Shikaripara,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S277.htm,Siman Murmu,Indian National Socialistic Action Forces,INSAF,354,63871,0.6,OTHERS,7
Shikaripara,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S277.htm,Sushanti Hembrom,Independent,Ind.,288,63871,0.5,OTHERS,8
Shikaripara,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S277.htm,Prem Kumar Hembrom,Independent,Ind.,231,63871,0.4,OTHERS,9
Shikaripara,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S277.htm,Debu Dehri,Independent,Ind.,114,63871,0.2,OTHERS,10
Shikaripara,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S277.htm,Peter Soren,Independent,Ind.,64,63871,0.1,OTHERS,11
Shikaripara,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S277.htm,Joseph Besra,Independent,Ind.,55,63871,0.1,OTHERS,12
Nala,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S278.htm,Rabindra Nath Mahato,Jharkhand Mukti Morcha,JMM,25383,49048,51.8,Mahagathbandhan (JMM+),1
Nala,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S278.htm,Madhav Chandra Mahato,Bharatiya Janata Party,BJP,18913,49048,38.6,NDA,2
Nala,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S278.htm,Kanai Chandra Malpaharia,Communist Party of India,CPI,1034,49048,2.1,OTHERS,3
Nala,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S278.htm,Santosh Hembram,Independent,Ind.,929,49048,1.9,OTHERS,4
Nala,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S278.htm,Shanti Gopal Mahato,Independent,Ind.,671,49048,1.4,OTHERS,5
Nala,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S278.htm,Nota,None of the Above,NA,489,49048,1.0,OTHERS,6
Nala,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S278.htm,Sujit Kumar Sarkar,Independent,Ind.,461,49048,0.9,OTHERS,7
Nala,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S278.htm,Raghubir Yadav,Jharkhand Loktantrik Krantikari Morcha,JLKM,274,49048,0.6,OTHERS,8
Nala,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S278.htm,Rajeshswer Hansda,Independent,Ind.,211,49048,0.4,OTHERS,9
Nala,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S278.htm,Rajib Hembrom,Independent,Ind.,180,49048,0.4,OTHERS,10
Nala,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S278.htm,Mahashon Murmu,Lokhit Adhikar Party,LAP,122,49048,0.2,OTHERS,11
Nala,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S278.htm,Puran Pujhar,Independent,Ind.,86,49048,0.2,OTHERS,12
Nala,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S278.htm,Bishwanath Soren,Independent,Ind.,69,49048,0.1,OTHERS,13
Nala,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S278.htm,Mustak Shekh,Independent,Ind.,69,49048,0.1,OTHERS,14
Nala,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S278.htm,Digumber Prasad Saha,Independent,Ind.,58,49048,0.1,OTHERS,15
Nala,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S278.htm,Joyanto Banerjee,Independent,Ind.,42,49048,0.1,OTHERS,16
Nala,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S278.htm,Amit Kumar Chalak,Independent,Ind.,32,49048,0.1,OTHERS,17
Nala,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S278.htm,Gunadhar Mondal,Independent,Ind.,25,49048,0.1,OTHERS,18
Jamtara,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S279.htm,Irfan Ansari,Indian National Congress,INC,47227,79276,59.6,Mahagathbandhan (JMM+),1
Jamtara,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S279.htm,Sita Murmu,Bharatiya Janata Party,BJP,25659,79276,32.4,NDA,2
Jamtara,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S279.htm,Lakhan Lal Mandal,Communist Party of India  (Marxist),CPI(M),1058,79276,1.3,OTHERS,3
Jamtara,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S279.htm,Tarun Ku. Gupta,Jharkhand Loktantrik Krantikari Morcha,JLKM,1052,79276,1.3,OTHERS,4
Jamtara,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S279.htm,Nota,None of the Above,NA,1013,79276,1.3,OTHERS,5
Jamtara,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S279.htm,Sujit Das,Independent,Ind.,949,79276,1.2,OTHERS,6
Jamtara,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S279.htm,Arif Ansari,Bahujan Samaj Party,BSP,648,79276,0.8,OTHERS,7
Jamtara,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S279.htm,Riyaz Ahmad,Independent,Ind.,456,79276,0.6,OTHERS,8
Jamtara,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S279.htm,Satrughan Pandit,Independent,Ind.,354,79276,0.4,OTHERS,9
Jamtara,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S279.htm,Ahmad Hussain,Jharkhand People's Party,JPP,308,79276,0.4,OTHERS,10
Jamtara,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S279.htm,Akbar Ansari,Independent,Ind.,195,79276,0.2,OTHERS,11
Jamtara,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S279.htm,Mukesh Murmu,Independent,Ind.,183,79276,0.2,OTHERS,12
Jamtara,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S279.htm,Kuldip Yadav,Hindustan Peoples Party (Democratic),HPP(D),113,79276,0.1,OTHERS,13
Jamtara,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S279.htm,Baleshwar Mandal,Nationalist Congress Party,NCP,61,79276,0.1,OTHERS,14
Dumka,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S2710.htm,Sunil Soren,Bharatiya Janata Party,BJP,40925,84572,48.4,NDA,1
Dumka,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S2710.htm,Basant Soren,Jharkhand Mukti Morcha,JMM,40106,84572,47.4,Mahagathbandhan (JMM+),2
Dumka,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S2710.htm,Nota,None of the Above,NA,1207,84572,1.4,OTHERS,3
Dumka,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S2710.htm,Sushil  Marandi,Independent,Ind.,522,84572,0.6,OTHERS,4
Dumka,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S2710.htm,Babu Ram  Murmu,Bahujan Samaj Party,BSP,409,84572,0.5,OTHERS,5
Dumka,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S2710.htm,Jitan Kol,Sampoorna Bharat Kranti Party,SBKP,333,84572,0.4,OTHERS,6
Dumka,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S2710.htm,Sona Murmu,Independent,Ind.,289,84572,0.3,OTHERS,7
Dumka,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S2710.htm,Ravan Kisku,Independent,Ind.,182,84572,0.2,OTHERS,8
Dumka,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S2710.htm,Ronald Murmu,Lokhit Adhikar Party,LAP,150,84572,0.2,OTHERS,9
Dumka,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S2710.htm,Masicharan Kisku,Independent,Ind.,131,84572,0.2,OTHERS,10
Dumka,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S2710.htm,Mahendra Hembrom,Independent,Ind.,100,84572,0.1,OTHERS,11
Dumka,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S2710.htm,Donald Hembrom,Independent,Ind.,86,84572,0.1,OTHERS,12
Dumka,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S2710.htm,Sanjay Tudu,Indian National Socialistic Action Forces,INSAF,71,84572,0.1,OTHERS,13
Dumka,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S2710.htm,Anos Marandi,Independent,Ind.,61,84572,0.1,OTHERS,14
Jama,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S2711.htm,Suresh Murmu,Bharatiya Janata Party,BJP,25004,54335,46.0,NDA,1
Jama,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S2711.htm,Lois Marandi,Jharkhand Mukti Morcha,JMM,23727,54335,43.7,Mahagathbandhan (JMM+),2
Jama,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S2711.htm,Rasik Murmu,Independent,Ind.,944,54335,1.7,OTHERS,3
Jama,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S2711.htm,Polina Murmu,Independent,Ind.,710,54335,1.3,OTHERS,4
Jama,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S2711.htm,Sanatan Dehri,Communist Party of India  (Marxist),CPI(M),663,54335,1.2,OTHERS,5
Jama,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S2711.htm,Rajeev Basky,Independent,Ind.,494,54335,0.9,OTHERS,6
Jama,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S2711.htm,Shailendra Hembram,Bahujan Samaj Party,BSP,379,54335,0.7,OTHERS,7
Jama,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S2711.htm,Anil Tudu,Lokhit Adhikar Party,LAP,338,54335,0.6,OTHERS,8
Jama,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S2711.htm,Jagan Hembrom,Ambedkarite Party of India,API,250,54335,0.5,OTHERS,9
Jama,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S2711.htm,Debin Murmu,Jharkhand Loktantrik Krantikari Morcha,JLKM,248,54335,0.5,OTHERS,10
Jama,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S2711.htm,Bimla Murmu,Independent,Ind.,244,54335,0.4,OTHERS,11
Jama,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S2711.htm,Nota,None of the Above,NA,243,54335,0.4,OTHERS,12
Jama,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S2711.htm,Bihari Hansda,Independent,Ind.,238,54335,0.4,OTHERS,13
Jama,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S2711.htm,Abinash Tudu,Independent,Ind.,226,54335,0.4,OTHERS,14
Jama,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S2711.htm,Veronica Murmu,Jharkhand Party,JP,188,54335,0.3,OTHERS,15
Jama,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S2711.htm,Arjun Pujhar,Independent,Ind.,142,54335,0.3,OTHERS,16
Jama,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S2711.htm,Ramkrishna Hembrom,Independent,Ind.,103,54335,0.2,OTHERS,17
Jama,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S2711.htm,Minu Marandi,Indian National Socialistic Action Forces,INSAF,101,54335,0.2,OTHERS,18
Jama,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S2711.htm,Chandan Murmu,Akhil Bharatiya Socialist Party,ABSP,93,54335,0.2,OTHERS,19
Jarmundi,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S2712.htm,Devendra Kunwar,Bharatiya Janata Party,BJP,38875,69109,56.3,NDA,1
Jarmundi,jh,https://results.eci.gov.in/ResultAcGenNov2024/candidateswise-S2712.htm,Badal,Indian National Congress,INC,23035,69109,33.3,Mahagathbandhan (JMM+),2
